,car_id,date,mileage,env_temperature,env_humidity,tire_thickness_mm,brake_pad_thickness_mm,oil_quality,engine_performance,vibration_level,engine_temperature,maintenance_needed
1429,4,2022-12-01,21948,6.19,55.64,0.0,0.781,74.76,85.25,5.47,80.99,1
1430,4,2022-12-02,22045,19.1,83.63,0.0,0.733,74.71,85.22,4.82,84.25,1
1431,4,2022-12-03,22080,0.05,28.71,0.0,0.716,74.7,85.2,2.73,82.88,1
1432,4,2022-12-04,22105,29.2,43.27,0.0,0.703,74.64,85.17,5.14,80.23,1
1433,4,2022-12-05,22164,28.44,81.43,0.0,0.674,74.63,85.16,8.46,81.19,1
1434,4,2022-12-06,22191,39.99,54.51,0.0,0.658,74.57,85.15,3.25,83.59,1
1435,4,2022-12-07,22285,7.2,89.33,0.0,0.611,74.53,85.14,5.3,83.7,1
1436,4,2022-12-08,22332,19.17,53.46,0.0,0.589,74.46,85.11,2.76,83.59,1
1437,4,2022-12-09,22364,14.98,72.27,0.0,0.572,74.41,85.07,6.66,81.62,1
1438,4,2022-12-10,22402,37.9,73.87,0.0,0.553,74.34,85.05,3.11,84.28,1
1439,4,2022-12-11,22427,-0.94,84.73,0.0,0.54,74.28,85.04,5.32,82.76,1
1440,4,2022-12-12,22514,10.3,67.42,0.0,0.496,74.23,85.02,6.17,81.92,1
1441,4,2022-12-13,22540,-6.71,52.8,0.0,0.485,74.17,85.0,8.35,82.72,1
1442,4,2022-12-14,22623,-3.0,66.95,0.0,0.445,74.15,84.97,6.25,83.67,1
1443,4,2022-12-15,22675,24.79,54.12,0.0,0.42,74.11,84.95,3.8,82.72,1
1444,4,2022-12-16,22702,9.65,66.89,0.0,0.407,74.07,84.94,4.34,83.25,1
1445,4,2022-12-17,22777,19.77,43.99,0.0,0.37,74.02,84.9,5.79,82.56,1
1446,4,2022-12-18,22860,1.29,56.83,0.0,0.33,73.96,84.88,5.83,83.27,1
1447,4,2022-12-19,22939,-9.58,35.17,0.0,0.29,73.92,84.87,4.31,81.83,1
1448,4,2022-12-20,23010,-4.42,50.87,0.0,0.253,73.88,84.84,4.25,83.32,1
1449,4,2022-12-21,23043,-8.63,39.16,0.0,0.235,73.79,84.83,5.69,82.46,1
1450,4,2022-12-22,23138,32.54,86.81,0.0,0.188,73.77,84.83,7.26,82.22,1
1451,4,2022-12-23,23202,6.51,28.8,0.0,0.155,73.73,84.8,7.8,83.06,1
1452,4,2022-12-24,23279,30.25,84.85,0.0,0.117,73.69,84.78,5.16,84.7,1
1453,4,2022-12-25,23337,-9.47,67.15,0.0,0.089,73.64,84.77,6.94,82.65,1
1454,4,2022-12-26,23401,29.25,82.41,0.0,0.058,73.58,84.73,2.34,82.92,1
1455,4,2022-12-27,23493,14.41,48.09,0.0,0.012,73.53,84.7,4.26,83.87,1
1456,4,2022-12-28,23522,30.3,34.66,0.0,0.0,73.46,84.69,7.06,82.8,1
1457,4,2022-12-29,23594,34.63,33.08,0.0,0.0,73.41,84.66,3.6,83.17,1
1458,4,2022-12-30,23665,30.48,86.69,0.0,0.0,73.35,84.65,6.28,83.54,1
1459,4,2022-12-31,23693,29.15,32.65,0.0,0.0,73.25,84.63,3.24,82.91,1
1460,5,2022-01-01,1858,9.8,86.8,7.119,10.937,95.9,88.17,2.41,73.4,0
1461,5,2022-01-02,1920,38.19,85.53,7.054,10.908,95.84,88.14,5.65,72.67,0
1462,5,2022-01-03,1961,39.89,44.4,7.011,10.888,95.8,88.11,4.17,72.28,0
1463,5,2022-01-04,2005,38.16,44.43,6.965,10.868,95.74,88.11,3.33,70.2,0
1464,5,2022-01-05,2040,6.76,43.52,6.929,10.851,95.71,88.1,2.31,70.41,0
1465,5,2022-01-06,2069,14.26,66.83,6.9,10.838,95.68,88.07,4.98,72.6,0
1466,5,2022-01-07,2121,-7.12,85.61,6.848,10.812,95.61,88.06,4.91,71.89,0
1467,5,2022-01-08,2166,7.77,43.67,6.806,10.79,95.57,88.03,2.03,72.57,0
1468,5,2022-01-09,2223,21.11,20.85,6.751,10.761,95.55,88.01,5.48,74.56,0
1469,5,2022-01-10,2278,16.66,53.47,6.696,10.732,95.49,88.0,4.72,74.27,0
1470,5,2022-01-11,2307,-7.97,65.93,6.666,10.718,95.42,87.99,5.88,72.51,0
1471,5,2022-01-12,2332,25.66,60.91,6.643,10.705,95.38,87.98,3.91,73.16,0
1472,5,2022-01-13,2364,30.43,84.42,6.612,10.69,95.33,87.95,4.3,72.07,0
1473,5,2022-01-14,2416,14.95,75.61,6.558,10.664,95.28,87.94,3.26,72.03,0
1474,5,2022-01-15,2443,-7.5,58.91,6.531,10.652,95.23,87.93,4.28,71.5,0
1475,5,2022-01-16,2492,29.56,63.85,6.482,10.627,95.14,87.9,6.6,70.94,0
1476,5,2022-01-17,2520,38.96,61.69,6.454,10.612,95.08,87.9,8.81,72.17,0
1477,5,2022-01-18,2587,19.02,68.54,6.387,10.579,95.03,87.88,2.59,72.75,0
1478,5,2022-01-19,2678,34.72,36.19,6.299,10.533,94.98,87.84,6.71,71.97,0
1479,5,2022-01-20,2762,21.93,82.88,6.213,10.49,94.95,87.82,3.3,72.54,0
1480,5,2022-01-21,2840,26.8,58.26,6.136,10.449,94.9,87.81,5.9,70.54,0
1481,5,2022-01-22,2872,35.96,57.82,6.103,10.435,94.89,87.8,4.24,73.82,0
1482,5,2022-01-23,2954,-8.68,24.06,6.022,10.393,94.83,87.79,4.41,73.43,0
1483,5,2022-01-24,2996,22.39,36.2,5.983,10.372,94.76,87.78,5.62,73.16,0
1484,5,2022-01-25,3023,13.26,26.06,5.954,10.359,94.7,87.75,3.69,73.35,0
1485,5,2022-01-26,3112,9.61,38.8,5.864,10.316,94.64,87.73,6.85,71.38,0
1486,5,2022-01-27,3177,16.74,61.74,5.798,10.281,94.55,87.71,6.07,72.57,0
1487,5,2022-01-28,3276,25.27,72.79,5.699,10.231,94.51,87.7,4.64,72.22,0
1488,5,2022-01-29,3363,30.24,84.31,5.61,10.186,94.48,87.69,2.27,72.74,0
1489,5,2022-01-30,3392,36.44,61.39,5.585,10.172,94.43,87.68,5.39,73.81,0
1490,5,2022-01-31,3445,33.92,33.71,5.533,10.145,94.41,87.66,4.61,73.58,0
1491,5,2022-02-01,3500,21.69,80.22,5.485,10.118,94.38,87.64,2.53,74.72,0
1492,5,2022-02-02,3521,-3.65,40.75,5.465,10.106,94.32,87.62,7.59,73.24,0
1493,5,2022-02-03,3596,3.23,34.7,5.39,10.07,94.27,87.6,6.85,74.14,0
1494,5,2022-02-04,3664,18.52,89.82,5.326,10.034,94.26,87.59,1.49,73.11,0
1495,5,2022-02-05,3720,36.34,54.32,5.266,10.006,94.19,87.59,0.4,72.88,0
1496,5,2022-02-06,3776,34.08,27.89,5.21,9.978,94.13,87.58,4.34,71.78,0
1497,5,2022-02-07,3799,34.97,31.62,5.187,9.966,94.07,87.55,4.23,72.64,0
1498,5,2022-02-08,3826,-8.7,36.59,5.161,9.952,94.02,87.56,6.49,71.39,0
1499,5,2022-02-09,3876,25.87,51.32,5.112,9.927,93.98,87.54,8.08,73.98,0
1500,5,2022-02-10,3904,-0.11,77.35,5.086,9.914,93.93,87.53,9.71,72.17,0
1501,5,2022-02-11,3979,-1.98,40.26,5.011,9.875,93.88,87.51,7.36,73.13,0
1502,5,2022-02-12,4019,25.38,63.53,4.972,9.855,93.84,87.49,4.34,71.67,0
1503,5,2022-02-13,4081,10.93,23.1,4.912,9.824,93.8,87.46,3.76,74.6,0
1504,5,2022-02-14,4157,-6.45,73.73,4.833,9.786,93.73,87.45,3.83,73.23,0
1505,5,2022-02-15,4254,10.27,32.87,4.737,9.737,93.73,87.43,6.72,72.3,0
1506,5,2022-02-16,4335,6.98,49.97,4.655,9.698,93.66,87.4,2.92,73.5,0
1507,5,2022-02-17,4433,31.84,49.79,4.557,9.649,93.62,87.37,6.55,72.97,0
1508,5,2022-02-18,4488,31.85,66.55,4.5,9.622,93.59,87.33,5.67,73.98,0
1509,5,2022-02-19,4521,24.94,82.75,4.465,9.604,93.57,87.31,3.45,72.97,0
1510,5,2022-02-20,4564,1.32,82.84,4.423,9.582,93.51,87.31,5.04,73.94,0
1511,5,2022-02-21,4654,-4.36,63.94,4.33,9.539,93.5,87.29,2.56,71.98,0
1512,5,2022-02-22,4730,37.97,75.9,4.253,9.501,93.45,87.27,6.75,72.96,0
1513,5,2022-02-23,4778,-3.41,28.56,4.203,9.477,93.39,87.26,6.51,71.58,0
1514,5,2022-02-24,4877,26.62,44.11,4.105,9.426,93.32,87.23,5.62,73.73,0
1515,5,2022-02-25,4932,18.73,25.86,4.049,9.4,93.28,87.22,3.16,74.42,0
1516,5,2022-02-26,4988,12.62,28.94,3.993,9.371,93.23,87.22,4.61,71.9,0
1517,5,2022-02-27,5010,20.21,43.74,3.969,9.36,93.18,87.21,6.02,72.39,0
1518,5,2022-02-28,5097,-2.1,83.29,3.881,9.316,93.16,87.21,3.78,73.43,0
1519,5,2022-03-01,5186,-7.63,83.51,3.792,9.272,93.15,87.17,1.02,73.45,0
1520,5,2022-03-02,5222,-0.98,72.51,3.761,9.254,93.1,87.15,6.53,71.51,0
1521,5,2022-03-03,5246,19.63,54.03,3.738,9.244,93.04,87.13,2.76,72.75,0
1522,5,2022-03-04,5323,3.25,35.49,3.664,9.205,93.0,87.11,6.88,71.72,0
1523,5,2022-03-05,5365,6.43,21.88,3.62,9.183,92.94,87.09,4.48,73.49,0
1524,5,2022-03-06,5394,33.97,30.82,3.591,9.169,92.92,87.07,4.2,72.94,0
1525,5,2022-03-07,5470,38.68,46.61,3.514,9.131,92.9,87.05,2.86,73.82,0
1526,5,2022-03-08,5527,2.97,58.24,3.458,9.103,92.84,87.03,2.39,73.27,0
1527,5,2022-03-09,5590,1.07,51.01,3.396,9.069,92.77,87.01,5.04,74.37,0
1528,5,2022-03-10,5615,25.04,79.89,3.372,9.057,92.69,86.99,2.5,72.95,0
1529,5,2022-03-11,5666,37.83,72.16,3.319,9.032,92.6,86.96,5.85,73.6,0
1530,5,2022-03-12,5708,18.58,85.65,3.274,9.01,92.54,86.94,4.03,73.7,0
1531,5,2022-03-13,5793,38.73,35.54,3.187,8.968,92.46,86.91,4.26,71.96,0
1532,5,2022-03-14,5826,10.62,36.5,3.15,8.952,92.41,86.9,5.05,75.18,0
1533,5,2022-03-15,5848,25.13,72.2,3.13,8.942,92.34,86.88,6.28,74.36,0
1534,5,2022-03-16,5901,38.61,47.11,3.076,8.916,92.28,86.87,2.86,74.71,0
1535,5,2022-03-17,5978,26.44,89.71,2.995,8.877,92.22,86.84,3.61,75.14,1
1536,5,2022-03-18,6009,39.84,50.42,2.965,8.861,92.13,86.84,6.2,74.11,1
1537,5,2022-03-19,6056,2.84,62.79,2.916,8.837,92.07,86.84,2.84,75.77,1
1538,5,2022-03-20,6087,35.17,45.39,2.886,8.822,92.01,86.81,5.7,74.88,1
1539,5,2022-03-21,6137,37.31,39.69,2.836,8.796,91.94,86.8,1.52,73.53,1
1540,5,2022-03-22,6200,-2.39,56.95,2.775,8.765,91.91,86.78,3.39,75.91,1
1541,5,2022-03-23,6270,32.44,74.48,2.706,8.731,91.88,86.77,2.44,73.06,1
1542,5,2022-03-24,6359,1.7,78.11,2.617,8.686,91.82,86.73,8.56,74.39,1
1543,5,2022-03-25,6401,0.36,31.13,2.58,8.666,91.76,86.71,4.75,73.14,1
1544,5,2022-03-26,6478,-0.38,82.59,2.503,8.629,91.72,86.69,3.82,74.0,1
1545,5,2022-03-27,6565,11.63,74.45,2.413,8.584,91.7,86.69,4.82,75.41,1
1546,5,2022-03-28,6656,39.39,50.77,2.326,8.538,91.67,86.67,5.62,75.4,1
1547,5,2022-03-29,6733,25.46,80.21,2.25,8.5,91.63,86.65,5.61,74.42,1
1548,5,2022-03-30,6760,24.3,38.76,2.221,8.487,91.58,86.63,6.33,74.5,1
1549,5,2022-03-31,6854,28.74,57.78,2.124,8.439,91.52,86.61,4.69,74.56,1
1550,5,2022-04-01,6930,24.46,43.67,2.047,8.401,91.49,86.59,6.27,74.26,1
1551,5,2022-04-02,6973,24.93,63.22,2.006,8.379,91.43,86.55,8.37,73.94,1
1552,5,2022-04-03,6997,15.05,62.31,1.985,8.367,91.39,86.52,1.7,75.78,1
1553,5,2022-04-04,7033,10.12,71.27,1.951,8.35,91.35,86.49,7.87,75.34,1
1554,5,2022-04-05,7110,22.92,62.23,1.87,8.311,91.33,86.48,5.55,74.49,1
1555,5,2022-04-06,7195,21.45,75.29,1.785,8.269,91.27,86.45,6.56,74.59,1
1556,5,2022-04-07,7216,25.77,68.71,1.762,8.258,91.24,86.43,6.16,75.16,1
1557,5,2022-04-08,7267,28.52,36.18,1.713,8.234,91.19,86.4,3.06,76.2,1
1558,5,2022-04-09,7309,21.55,47.01,1.672,8.213,91.15,86.36,5.8,74.75,1
1559,5,2022-04-10,7390,32.3,41.91,1.594,8.171,91.1,86.35,3.86,75.0,1
1560,5,2022-04-11,7432,4.38,88.8,1.552,8.149,91.04,86.32,6.54,74.58,1
1561,5,2022-04-12,7519,-4.9,62.08,1.468,8.107,91.04,86.29,6.66,75.33,1
1562,5,2022-04-13,7583,7.25,56.56,1.404,8.075,90.99,86.27,1.39,75.51,1
1563,5,2022-04-14,7632,32.17,45.29,1.355,8.049,90.94,86.25,2.5,75.32,1
1564,5,2022-04-15,7723,11.6,23.97,1.263,8.004,90.9,86.24,4.71,74.78,1
1565,5,2022-04-16,7786,11.45,28.55,1.197,7.97,90.85,86.22,5.19,74.31,1
1566,5,2022-04-17,7820,7.26,21.23,1.165,7.953,90.79,86.2,1.5,73.23,1
1567,5,2022-04-18,7899,25.05,20.69,1.085,7.914,90.79,86.17,6.2,73.06,1
1568,5,2022-04-19,7976,-2.42,37.23,1.006,7.875,90.78,86.14,5.19,75.0,1
1569,5,2022-04-20,8026,26.43,44.15,0.956,7.849,90.74,86.12,4.43,75.07,1
1570,5,2022-04-21,8046,-6.8,57.6,0.939,7.838,90.67,86.1,3.25,73.61,1
1571,5,2022-04-22,8125,23.06,68.69,0.862,7.797,90.65,86.08,5.96,73.82,1
1572,5,2022-04-23,8204,-5.34,85.65,0.785,7.758,90.58,86.07,7.94,73.16,1
1573,5,2022-04-24,8266,15.11,70.3,0.725,7.726,90.54,86.05,4.34,75.07,1
1574,5,2022-04-25,8296,24.87,35.71,0.695,7.71,90.46,86.03,3.83,76.23,1
1575,5,2022-04-26,8321,-5.86,73.8,0.67,7.697,90.42,86.01,7.6,72.49,1
1576,5,2022-04-27,8351,8.62,75.29,0.638,7.683,90.37,86.0,6.01,74.95,1
1577,5,2022-04-28,8412,5.54,60.65,0.58,7.653,90.32,85.99,4.31,75.51,1
1578,5,2022-04-29,8477,25.7,62.84,0.514,7.62,90.29,85.97,9.26,76.34,1
1579,5,2022-04-30,8535,0.72,52.97,0.458,7.589,90.23,85.95,6.07,75.34,1
1580,5,2022-05-01,8631,17.26,58.81,0.357,7.539,90.16,85.92,5.55,76.11,1
1581,5,2022-05-02,8668,-9.13,88.16,0.317,7.521,90.11,85.91,5.56,76.52,1
1582,5,2022-05-03,8729,22.57,56.17,0.256,7.491,90.08,85.89,7.38,73.56,1
1583,5,2022-05-04,8770,16.69,77.09,0.215,7.47,90.06,85.87,5.65,75.16,1
1584,5,2022-05-05,8850,-7.9,47.69,0.137,7.431,90.0,85.85,6.4,75.46,1
1585,5,2022-05-06,8917,-7.59,55.35,0.066,7.397,89.96,85.81,4.51,75.27,1
1586,5,2022-05-07,8989,3.54,23.03,0.0,7.362,89.93,85.78,4.1,75.19,1
1587,5,2022-05-08,9065,-0.99,63.89,0.0,7.324,89.89,85.77,6.14,73.82,1
1588,5,2022-05-09,9158,0.56,33.15,0.0,7.277,89.87,85.75,5.19,74.48,1
1589,5,2022-05-10,9203,6.79,32.74,0.0,7.253,89.83,85.72,4.18,74.12,1
1590,5,2022-05-11,9260,19.89,29.94,0.0,7.225,89.78,85.71,3.16,75.09,1
1591,5,2022-05-12,9344,9.78,56.03,0.0,7.183,89.72,85.68,6.58,74.66,1
1592,5,2022-05-13,9420,14.66,54.88,0.0,7.145,89.68,85.67,5.11,77.97,1
1593,5,2022-05-14,9510,20.27,63.14,0.0,7.1,89.64,85.64,5.7,76.08,1
1594,5,2022-05-15,9588,1.47,31.04,0.0,7.061,89.55,85.63,7.97,76.12,1
1595,5,2022-05-16,9623,29.26,55.89,0.0,7.045,89.5,85.61,6.35,75.08,1
1596,5,2022-05-17,9660,21.32,25.88,0.0,7.027,89.43,85.59,3.42,76.68,1
1597,5,2022-05-18,9755,22.67,60.38,0.0,6.979,89.36,85.55,4.6,77.31,1
1598,5,2022-05-19,9788,23.35,25.59,0.0,6.964,89.34,85.53,8.01,76.06,1
1599,5,2022-05-20,9823,8.69,60.98,0.0,6.947,89.29,85.53,4.71,75.62,1
1600,5,2022-05-21,9922,1.62,40.84,0.0,6.896,89.23,85.53,4.78,76.79,1
1601,5,2022-05-22,9950,29.98,55.39,0.0,6.882,89.17,85.52,11.19,75.44,1
1602,5,2022-05-23,9971,31.65,57.63,0.0,6.87,89.11,85.5,3.63,74.09,1
1603,5,2022-05-24,10035,27.25,54.25,0.0,6.836,89.06,85.47,3.54,75.48,1
1604,5,2022-05-25,10071,36.11,32.4,0.0,6.819,88.99,85.46,6.54,77.28,1
1605,5,2022-05-26,10157,8.44,34.36,0.0,6.777,88.94,85.43,7.81,74.59,1
1606,5,2022-05-27,10222,-1.06,45.43,0.0,6.744,88.87,85.41,8.99,75.72,1
1607,5,2022-05-28,10299,-6.24,51.43,0.0,6.706,88.82,85.39,8.71,75.97,1
1608,5,2022-05-29,10378,31.41,75.41,0.0,6.666,88.8,85.38,6.32,75.68,1
1609,5,2022-05-30,10409,15.89,78.23,0.0,6.651,88.75,85.36,7.68,75.72,1
1610,5,2022-05-31,10436,0.32,56.92,0.0,6.638,88.7,85.34,6.08,75.35,1
1611,5,2022-06-01,10496,28.68,80.98,0.0,6.609,88.65,85.32,5.58,75.99,1
1612,5,2022-06-02,10528,27.25,64.34,0.0,6.592,88.62,85.32,5.31,75.76,1
1613,5,2022-06-03,10564,25.31,89.57,0.0,6.573,88.61,85.3,4.03,74.06,1
1614,5,2022-06-04,10641,8.94,64.33,0.0,6.535,88.54,85.27,5.14,76.91,1
1615,5,2022-06-05,10718,21.07,26.4,0.0,6.497,88.48,85.24,3.37,76.68,1
1616,5,2022-06-06,10763,4.18,65.8,0.0,6.475,88.42,85.21,1.99,77.01,1
1617,5,2022-06-07,10831,20.95,60.91,0.0,6.44,88.38,85.2,1.75,76.46,1
1618,5,2022-06-08,10895,38.91,38.42,0.0,6.409,88.33,85.18,4.97,75.26,1
1619,5,2022-06-09,10930,12.53,43.2,0.0,6.392,88.27,85.16,6.9,75.79,1
1620,5,2022-06-10,10975,15.39,68.18,0.0,6.37,88.21,85.12,3.2,75.4,1
1621,5,2022-06-11,11067,-7.99,31.67,0.0,6.325,88.16,85.09,4.3,73.67,1
1622,5,2022-06-12,11165,-0.68,28.41,0.0,6.276,88.11,85.08,2.51,75.84,1
1623,5,2022-06-13,11243,0.1,82.27,0.0,6.237,88.08,85.04,3.57,74.92,1
1624,5,2022-06-14,11306,25.03,35.69,0.0,6.204,88.01,85.03,5.75,76.16,1
1625,5,2022-06-15,11402,-1.73,65.44,0.0,6.156,87.95,85.01,4.09,75.62,1
1626,5,2022-06-16,11474,0.66,63.75,0.0,6.12,87.85,85.0,4.54,75.31,1
1627,5,2022-06-17,11516,5.85,57.52,0.0,6.1,87.77,84.96,1.51,77.16,1
1628,5,2022-06-18,11566,-9.71,22.45,0.0,6.075,87.7,84.95,3.25,75.99,1
1629,5,2022-06-19,11659,38.9,55.84,0.0,6.027,87.64,84.92,8.17,75.04,1
1630,5,2022-06-20,11748,27.86,33.31,0.0,5.981,87.58,84.9,2.47,77.38,1
1631,5,2022-06-21,11792,15.82,51.14,0.0,5.959,87.5,84.88,5.64,77.11,1
1632,5,2022-06-22,11858,9.02,32.92,0.0,5.925,87.41,84.84,5.11,77.16,1
1633,5,2022-06-23,11909,-3.15,60.09,0.0,5.899,87.42,84.82,4.25,76.34,1
1634,5,2022-06-24,11989,39.5,59.03,0.0,5.86,87.36,84.79,6.15,76.38,1
1635,5,2022-06-25,12042,27.38,79.51,0.0,5.833,87.33,84.75,5.32,77.64,1
1636,5,2022-06-26,12091,5.22,50.61,0.0,5.809,87.28,84.73,6.32,76.99,1
1637,5,2022-06-27,12187,2.82,57.04,0.0,5.761,87.2,84.7,9.36,76.02,1
1638,5,2022-06-28,12223,15.0,64.19,0.0,5.744,87.16,84.66,4.5,75.72,1
1639,5,2022-06-29,12285,-9.69,54.58,0.0,5.711,87.12,84.65,1.53,76.78,1
1640,5,2022-06-30,12310,1.06,56.92,0.0,5.698,87.09,84.64,7.27,76.66,1
1641,5,2022-07-01,12351,9.31,24.28,0.0,5.677,87.02,84.61,5.21,76.99,1
1642,5,2022-07-02,12450,21.82,79.45,0.0,5.628,86.97,84.58,3.12,75.01,1
1643,5,2022-07-03,12523,25.74,45.66,0.0,5.592,86.93,84.56,5.2,76.9,1
1644,5,2022-07-04,12577,-2.37,32.07,0.0,5.565,86.91,84.55,1.46,75.84,1
1645,5,2022-07-05,12598,28.09,78.27,0.0,5.555,86.87,84.52,3.74,75.74,1
1646,5,2022-07-06,12638,6.52,53.22,0.0,5.535,86.83,84.51,1.83,75.89,1
1647,5,2022-07-07,12734,-8.7,82.0,0.0,5.486,86.79,84.49,8.53,79.51,1
1648,5,2022-07-08,12811,13.41,71.84,0.0,5.448,86.76,84.46,1.9,76.29,1
1649,5,2022-07-09,12868,3.14,36.84,0.0,5.419,86.68,84.44,3.22,76.71,1
1650,5,2022-07-10,12904,19.14,62.82,0.0,5.4,86.66,84.41,7.77,76.19,1
1651,5,2022-07-11,12936,37.67,25.53,0.0,5.385,86.58,84.4,6.71,75.66,1
1652,5,2022-07-12,12993,14.58,81.98,0.0,5.357,86.5,84.37,6.2,77.49,1
1653,5,2022-07-13,13022,28.02,47.23,0.0,5.343,86.46,84.36,1.19,77.31,1
1654,5,2022-07-14,13044,11.21,54.47,0.0,5.331,86.42,84.35,2.78,76.31,1
1655,5,2022-07-15,13072,38.04,70.05,0.0,5.318,86.35,84.33,5.04,74.78,1
1656,5,2022-07-16,13131,21.2,36.25,0.0,5.288,86.33,84.31,1.69,77.25,1
1657,5,2022-07-17,13212,-8.16,77.07,0.0,5.246,86.29,84.29,6.26,75.23,1
1658,5,2022-07-18,13238,19.77,74.4,0.0,5.235,86.19,84.26,5.9,76.1,1
1659,5,2022-07-19,13316,-2.75,21.02,0.0,5.196,86.12,84.24,1.61,77.31,1
1660,5,2022-07-20,13345,29.31,38.88,0.0,5.182,86.08,84.21,6.78,76.12,1
1661,5,2022-07-21,13410,-1.11,37.21,0.0,5.149,86.05,84.18,8.94,76.29,1
1662,5,2022-07-22,13494,11.99,68.81,0.0,5.107,85.99,84.18,1.45,74.74,1
1663,5,2022-07-23,13561,13.47,81.7,0.0,5.072,85.97,84.15,2.65,77.64,1
1664,5,2022-07-24,13584,0.19,42.72,0.0,5.06,85.93,84.12,6.06,77.01,1
1665,5,2022-07-25,13673,2.11,70.49,0.0,5.015,85.9,84.1,3.88,77.59,1
1666,5,2022-07-26,13719,26.07,43.32,0.0,4.991,85.85,84.07,2.93,77.5,1
1667,5,2022-07-27,13770,39.02,69.28,0.0,4.962,85.8,84.04,6.15,79.43,1
1668,5,2022-07-28,13830,8.94,47.15,0.0,4.933,85.75,84.02,7.62,75.78,1
1669,5,2022-07-29,13861,-3.13,24.58,0.0,4.917,85.69,84.01,-0.05,76.66,1
1670,5,2022-07-30,13904,20.31,50.72,0.0,4.896,85.64,83.97,1.0,76.97,1
1671,5,2022-07-31,13946,29.04,68.03,0.0,4.877,85.61,83.95,5.6,75.22,1
1672,5,2022-08-01,14026,37.33,47.39,0.0,4.838,85.61,83.93,3.31,78.66,1
1673,5,2022-08-02,14060,38.06,42.8,0.0,4.821,85.54,83.92,2.76,77.3,1
1674,5,2022-08-03,14157,0.12,41.79,0.0,4.772,85.47,83.89,3.4,77.72,1
1675,5,2022-08-04,14180,33.39,41.11,0.0,4.761,85.43,83.88,7.39,76.82,1
1676,5,2022-08-05,14202,19.35,64.44,0.0,4.75,85.37,83.87,5.12,79.32,1
1677,5,2022-08-06,14262,24.71,32.09,0.0,4.719,85.31,83.86,2.38,75.26,1
1678,5,2022-08-07,14295,-6.97,29.71,0.0,4.702,85.24,83.85,5.46,76.06,1
1679,5,2022-08-08,14364,26.11,83.28,0.0,4.666,85.17,83.84,2.74,79.15,1
1680,5,2022-08-09,14402,14.65,68.58,0.0,4.647,85.09,83.82,5.29,77.47,1
1681,5,2022-08-10,14426,12.79,69.98,0.0,4.635,85.09,83.79,4.52,76.58,1
1682,5,2022-08-11,14497,26.7,84.49,0.0,4.598,85.0,83.76,2.65,77.65,1
1683,5,2022-08-12,14519,33.93,22.85,0.0,4.586,84.97,83.74,7.92,77.31,1
1684,5,2022-08-13,14562,-8.61,23.98,0.0,4.564,84.91,83.73,5.9,78.23,1
1685,5,2022-08-14,14652,20.76,80.75,0.0,4.518,84.88,83.7,3.72,78.25,1
1686,5,2022-08-15,14675,-2.06,74.77,0.0,4.507,84.82,83.67,4.45,77.88,1
1687,5,2022-08-16,14752,25.29,30.26,0.0,4.47,84.77,83.65,8.71,78.73,1
1688,5,2022-08-17,14816,8.41,71.42,0.0,4.438,84.73,83.63,6.04,76.3,1
1689,5,2022-08-18,14905,30.9,37.47,0.0,4.395,84.66,83.59,6.81,77.99,1
1690,5,2022-08-19,14997,27.32,54.78,0.0,4.347,84.62,83.57,4.91,76.38,1
1691,5,2022-08-20,15094,31.13,39.51,0.0,4.297,84.56,83.56,4.17,78.17,1
1692,5,2022-08-21,15151,25.47,24.3,0.0,4.268,84.51,83.55,7.08,77.85,1
1693,5,2022-08-22,15195,-2.41,73.34,0.0,4.246,84.44,83.52,7.65,76.03,1
1694,5,2022-08-23,15257,33.53,35.04,0.0,4.217,84.37,83.49,5.46,76.85,1
1695,5,2022-08-24,15316,38.46,30.97,0.0,4.187,84.31,83.47,3.88,77.66,1
1696,5,2022-08-25,15394,20.03,28.74,0.0,4.146,84.26,83.47,4.34,76.76,1
1697,5,2022-08-26,15416,37.13,43.94,0.0,4.135,84.21,83.44,3.13,76.57,1
1698,5,2022-08-27,15446,7.14,42.87,0.0,4.12,84.15,83.42,2.87,77.74,1
1699,5,2022-08-28,15503,7.01,56.0,0.0,4.093,84.11,83.38,2.58,78.32,1
1700,5,2022-08-29,15545,13.98,66.07,0.0,4.072,84.03,83.35,7.47,78.54,1
1701,5,2022-08-30,15637,24.84,33.52,0.0,4.026,83.96,83.34,6.24,76.31,1
1702,5,2022-08-31,15673,10.78,28.24,0.0,4.01,83.89,83.31,5.65,78.37,1
1703,5,2022-09-01,15698,18.32,74.61,0.0,3.997,83.84,83.3,2.31,78.65,1
1704,5,2022-09-02,15723,17.79,76.55,0.0,3.984,83.83,83.26,3.79,77.75,1
1705,5,2022-09-03,15758,21.58,36.97,0.0,3.966,83.75,83.25,9.3,77.12,1
1706,5,2022-09-04,15824,5.93,74.07,0.0,3.934,83.7,83.24,6.87,79.98,1
1707,5,2022-09-05,15905,-3.0,31.3,0.0,3.894,83.65,83.23,7.15,78.69,1
1708,5,2022-09-06,15942,3.37,55.95,0.0,3.876,83.61,83.2,7.77,77.49,1
1709,5,2022-09-07,15975,12.81,22.0,0.0,3.86,83.56,83.19,6.37,79.14,1
1710,5,2022-09-08,15996,33.04,20.67,0.0,3.848,83.5,83.16,4.64,76.71,1
1711,5,2022-09-09,16039,30.45,84.6,0.0,3.827,83.47,83.12,6.36,78.34,1
