,car_id,date,env_temperature,env_humidity,tire_thickness_mm,brake_pad_thickness_mm,vibration_level,maintenance_needed
1606,2,2023-08-30,30.6,54.05,0.0,8.835,6.22,0
1607,2,2023-08-31,18.99,67.83,0.0,8.815,5.58,0
1608,2,2023-09-01,28.04,65.54,0.0,8.796,6.57,0
1609,2,2023-09-02,8.13,35.87,0.0,8.761,8.1,0
1610,2,2023-09-03,4.99,29.02,0.0,8.724,5.21,0
1611,2,2023-09-04,23.28,21.44,0.0,8.694,6.86,0
1612,2,2023-09-05,24.47,30.72,0.0,8.649,9.6,0
1613,2,2023-09-06,-6.82,85.32,0.0,8.614,6.06,1
1614,2,2023-09-07,13.4,76.44,0.0,8.588,5.17,0
1615,2,2023-09-08,-6.45,88.7,0.0,8.547,4.33,0
1616,2,2023-09-09,9.14,42.64,0.0,8.509,4.29,0
1617,2,2023-09-10,28.77,74.63,0.0,8.465,5.56,0
1618,2,2023-09-11,37.66,69.27,0.0,8.455,8.03,0
1619,2,2023-09-12,5.86,45.01,0.0,8.421,5.1,0
1620,2,2023-09-13,3.81,56.01,0.0,8.375,8.02,0
1621,2,2023-09-14,3.44,57.65,0.0,8.333,6.33,0
1622,2,2023-09-15,22.84,79.93,0.0,8.291,4.98,0
1623,2,2023-09-16,-2.65,43.31,0.0,8.28,5.7,0
1624,2,2023-09-17,23.32,65.77,0.0,8.245,4.84,0
1625,2,2023-09-18,21.75,88.13,0.0,8.198,3.56,0
1626,2,2023-09-19,13.3,41.44,0.0,8.187,2.79,0
1627,2,2023-09-20,14.45,71.16,0.0,8.178,6.05,0
1628,2,2023-09-21,33.78,52.87,0.0,8.146,7.52,0
1629,2,2023-09-22,39.63,83.94,0.0,8.123,4.22,0
1630,2,2023-09-23,27.78,74.67,0.0,8.089,4.62,0
1631,2,2023-09-24,-7.1,21.07,0.0,8.067,7.54,0
1632,2,2023-09-25,23.37,56.07,0.0,8.027,4.57,0
1633,2,2023-09-26,36.04,37.48,0.0,8.014,4.52,0
1634,2,2023-09-27,4.51,23.25,0.0,7.984,2.8,0
1635,2,2023-09-28,11.88,48.98,0.0,7.952,3.78,0
1636,2,2023-09-29,19.62,51.37,0.0,7.936,3.82,0
1637,2,2023-09-30,18.07,75.35,0.0,7.919,1.8,0
1638,2,2023-10-01,17.79,45.72,0.0,7.877,4.37,0
1639,2,2023-10-02,19.24,61.14,0.0,7.866,6.96,0
1640,2,2023-10-03,22.66,76.14,0.0,7.852,3.28,0
1641,2,2023-10-04,13.01,45.22,0.0,7.819,4.12,0
1642,2,2023-10-05,22.96,78.56,0.0,7.775,0.82,0
1643,2,2023-10-06,39.24,54.4,0.0,7.744,4.85,0
1644,2,2023-10-07,20.64,59.58,0.0,7.718,6.93,0
1645,2,2023-10-08,31.91,83.49,0.0,7.69,6.0,0
1646,2,2023-10-09,37.61,87.88,0.0,7.674,7.41,1
1647,2,2023-10-10,5.29,58.74,0.0,7.645,5.11,0
1648,2,2023-10-11,1.23,48.17,0.0,7.617,7.42,0
1649,2,2023-10-12,12.33,77.99,0.0,7.569,5.52,0
1650,2,2023-10-13,10.04,34.36,0.0,7.54,5.35,0
1651,2,2023-10-14,-3.99,76.54,0.0,7.515,3.31,0
1652,2,2023-10-15,-8.55,54.03,0.0,7.48,3.98,0
1653,2,2023-10-16,-9.35,38.34,0.0,7.45,6.55,0
1654,2,2023-10-17,17.89,48.62,0.0,7.431,4.37,0
1655,2,2023-10-18,-7.21,30.18,0.0,7.412,3.59,0
1656,2,2023-10-19,-7.32,55.25,0.0,7.394,8.04,0
1657,2,2023-10-20,19.61,28.25,0.0,7.35,5.48,0
1658,2,2023-10-21,2.56,78.91,0.0,7.314,4.03,0
1659,2,2023-10-22,1.82,20.54,0.0,7.274,4.09,0
1660,2,2023-10-23,9.75,34.19,0.0,7.243,6.33,0
1661,2,2023-10-24,0.36,53.86,0.0,7.232,4.09,0
1662,2,2023-10-25,24.64,25.69,0.0,7.189,6.18,0
1663,2,2023-10-26,12.18,47.32,0.0,7.161,6.71,0
1664,2,2023-10-27,-4.77,53.63,0.0,7.141,5.05,0
1665,2,2023-10-28,16.28,75.02,0.0,7.123,3.05,0
1666,2,2023-10-29,30.92,58.93,0.0,7.08,5.84,0
1667,2,2023-10-30,28.13,88.2,0.0,7.07,6.78,0
1668,2,2023-10-31,-6.76,27.59,0.0,7.028,2.44,0
1669,2,2023-11-01,29.94,70.37,0.0,7.01,3.28,0
1670,2,2023-11-02,19.97,57.02,0.0,6.963,6.07,0
1671,2,2023-11-03,16.14,40.51,0.0,6.944,7.08,0
1672,2,2023-11-04,-9.27,60.91,0.0,6.907,4.39,0
1673,2,2023-11-05,8.99,25.83,0.0,6.897,3.58,0
1674,2,2023-11-06,-5.32,51.83,0.0,6.882,5.8,0
1675,2,2023-11-07,35.01,70.04,0.0,6.835,2.73,0
1676,2,2023-11-08,-5.33,30.32,0.0,6.811,3.59,0
1677,2,2023-11-09,22.35,61.28,0.0,6.76,5.81,0
1678,2,2023-11-10,34.57,33.25,0.0,6.725,5.98,0
1679,2,2023-11-11,20.32,83.9,0.0,6.676,3.21,0
1680,2,2023-11-12,30.48,51.72,0.0,6.639,7.01,0
1681,2,2023-11-13,9.74,33.16,0.0,6.604,4.36,0
1682,2,2023-11-14,-3.49,47.31,0.0,6.56,7.32,0
1683,2,2023-11-15,11.44,64.81,0.0,6.541,7.27,0
1684,2,2023-11-16,27.55,57.2,0.0,6.513,0.02,0
1685,2,2023-11-17,-4.64,46.81,0.0,6.498,6.08,0
1686,2,2023-11-18,9.57,51.41,0.0,6.475,1.07,0
1687,2,2023-11-19,25.48,76.55,0.0,6.446,3.87,0
1688,2,2023-11-20,-9.51,77.81,0.0,6.427,2.07,0
1689,2,2023-11-21,12.06,89.58,0.0,6.395,4.13,0
1690,2,2023-11-22,5.35,88.51,0.0,6.356,5.63,0
1691,2,2023-11-23,25.73,28.63,0.0,6.345,6.21,0
1692,2,2023-11-24,7.73,66.92,0.0,6.332,3.37,0
1693,2,2023-11-25,21.49,38.54,0.0,6.298,8.79,0
1694,2,2023-11-26,0.52,60.74,0.0,6.251,4.81,0
1695,2,2023-11-27,22.78,75.38,0.0,6.206,6.24,0
1696,2,2023-11-28,8.1,58.98,0.0,6.194,6.09,0
1697,2,2023-11-29,2.1,37.04,0.0,6.146,4.33,0
1698,2,2023-11-30,14.0,53.04,0.0,6.119,12.57,0
1699,2,2023-12-01,-5.04,42.26,0.0,6.102,3.13,0
1700,2,2023-12-02,4.87,65.15,0.0,6.089,4.85,0
1701,2,2023-12-03,6.02,37.01,0.0,6.068,7.95,0
1702,2,2023-12-04,36.99,61.8,0.0,6.043,4.07,0
1703,2,2023-12-05,-6.09,52.01,0.0,6.035,6.4,0
1704,2,2023-12-06,-7.35,78.54,0.0,6.017,5.32,0
1705,2,2023-12-07,15.55,35.77,0.0,6.004,4.93,0
1706,2,2023-12-08,-0.65,68.1,0.0,5.957,5.83,1
1707,2,2023-12-09,26.2,47.83,0.0,10.326,3.31,0
1708,2,2023-12-10,8.23,89.45,0.0,10.301,6.27,0
1709,2,2023-12-11,21.58,64.92,0.0,10.264,7.36,0
1710,2,2023-12-12,-5.2,28.42,0.0,10.245,6.61,1
1711,2,2023-12-13,12.05,85.21,0.0,10.236,6.52,0
1712,2,2023-12-14,10.24,35.86,0.0,10.197,6.74,0
1713,2,2023-12-15,17.98,41.9,0.0,10.173,3.49,0
1714,2,2023-12-16,22.0,22.77,0.0,10.155,7.69,0
1715,2,2023-12-17,11.24,24.71,0.0,10.113,4.81,0
1716,2,2023-12-18,2.58,43.96,0.0,10.073,7.21,0
1717,2,2023-12-19,32.91,56.06,0.0,10.04,1.69,0
1718,2,2023-12-20,13.49,48.88,0.0,10.011,6.75,0
1719,2,2023-12-21,10.65,52.32,0.0,9.994,5.3,0
1720,2,2023-12-22,38.3,42.67,0.0,9.956,6.98,0
1721,2,2023-12-23,15.17,63.51,0.0,9.948,9.31,0
1722,2,2023-12-24,19.05,81.85,0.0,9.931,6.92,1
1723,2,2023-12-25,4.78,68.36,0.0,9.904,9.85,0
1724,2,2023-12-26,1.9,80.79,0.0,9.888,3.18,0
1725,2,2023-12-27,-5.2,53.91,0.0,9.846,3.84,0
1726,2,2023-12-28,26.04,22.94,0.0,9.804,5.81,0
1727,2,2023-12-29,20.49,82.12,0.0,9.779,3.23,0
1728,2,2023-12-30,-7.57,22.6,0.0,9.739,4.93,0
1729,2,2023-12-31,4.17,50.11,0.0,9.713,8.2,0
1730,2,2024-01-01,22.23,37.29,0.0,9.694,3.39,0
1731,2,2024-01-02,36.37,75.6,0.0,9.65,4.02,0
1732,2,2024-01-03,35.86,67.46,0.0,9.602,5.3,0
1733,2,2024-01-04,3.78,60.03,0.0,9.577,5.5,0
1734,2,2024-01-05,34.04,45.82,0.0,9.552,1.58,0
1735,2,2024-01-06,4.06,69.11,0.0,9.519,5.11,0
1736,2,2024-01-07,13.18,23.09,0.0,9.509,0.63,0
1737,2,2024-01-08,38.1,70.79,0.0,9.478,4.57,0
1738,2,2024-01-09,6.55,37.19,0.0,9.464,4.67,0
1739,2,2024-01-10,24.08,32.69,0.0,9.414,2.45,0
1740,2,2024-01-11,5.12,72.19,0.0,9.404,4.1,0
1741,2,2024-01-12,17.1,65.23,0.0,9.372,2.88,0
1742,2,2024-01-13,11.53,73.76,0.0,9.36,6.63,0
1743,2,2024-01-14,30.33,43.27,0.0,9.315,4.92,0
1744,2,2024-01-15,8.76,26.77,0.0,9.294,6.37,0
1745,2,2024-01-16,-8.27,85.77,0.0,9.244,9.01,0
1746,2,2024-01-17,11.55,72.01,0.0,9.205,0.91,0
1747,2,2024-01-18,9.85,47.11,0.0,9.173,4.18,0
1748,2,2024-01-19,-6.71,22.37,0.0,9.155,1.4,0
1749,2,2024-01-20,19.31,50.22,0.0,9.116,4.01,0
1750,2,2024-01-21,-7.3,84.69,0.0,9.084,5.01,0
1751,2,2024-01-22,11.5,87.58,0.0,9.068,6.16,0
1752,2,2024-01-23,10.15,52.19,0.0,9.021,3.96,0
1753,2,2024-01-24,24.59,20.24,0.0,8.973,5.79,0
1754,2,2024-01-25,26.3,62.31,0.0,8.931,5.61,0
1755,2,2024-01-26,14.61,39.63,0.0,8.92,4.99,0
1756,2,2024-01-27,35.98,72.76,0.0,8.892,8.34,0
1757,2,2024-01-28,8.22,73.59,0.0,8.843,3.41,0
1758,2,2024-01-29,17.27,34.27,0.0,8.814,6.9,0
1759,2,2024-01-30,21.7,57.84,0.0,8.784,5.75,0
1760,2,2024-01-31,-3.24,70.82,0.0,8.762,6.52,0
1761,2,2024-02-01,9.93,55.12,0.0,8.717,7.55,0
1762,2,2024-02-02,7.97,44.83,0.0,8.677,5.29,0
1763,2,2024-02-03,-0.8,70.4,0.0,8.655,5.37,0
1764,2,2024-02-04,21.79,61.57,0.0,8.626,3.36,0
1765,2,2024-02-05,27.49,84.57,0.0,8.603,5.01,0
1766,2,2024-02-06,33.73,21.51,0.0,8.572,1.44,0
1767,2,2024-02-07,3.48,51.59,0.0,8.525,0.83,0
1768,2,2024-02-08,29.39,45.48,0.0,8.514,7.62,0
1769,2,2024-02-09,31.9,88.02,0.0,8.469,6.29,0
1770,2,2024-02-10,26.54,34.37,0.0,8.442,2.71,0
1771,2,2024-02-11,14.78,47.45,0.0,8.416,7.15,0
1772,2,2024-02-12,6.78,47.03,0.0,8.397,4.55,0
1773,2,2024-02-13,18.99,60.8,0.0,8.372,5.26,0
1774,2,2024-02-14,-7.07,60.46,0.0,8.33,5.98,0
1775,2,2024-02-15,6.97,66.99,0.0,8.318,5.37,0
1776,2,2024-02-16,4.67,40.02,0.0,8.279,4.94,0
1777,2,2024-02-17,34.68,62.55,0.0,8.237,5.63,0
1778,2,2024-02-18,38.33,73.33,0.0,8.22,5.01,0
1779,2,2024-02-19,31.36,61.93,0.0,8.174,2.06,0
1780,2,2024-02-20,34.93,88.99,0.0,8.164,3.05,0
1781,2,2024-02-21,5.02,75.78,0.0,8.125,2.47,0
1782,2,2024-02-22,35.09,82.89,0.0,8.103,2.64,0
1783,2,2024-02-23,6.2,22.17,0.0,8.072,6.93,0
1784,2,2024-02-24,-3.47,62.74,0.0,8.052,4.21,0
1785,2,2024-02-25,8.52,27.8,0.0,8.032,6.83,0
1786,2,2024-02-26,-9.03,54.25,0.0,8.02,5.15,0
1787,2,2024-02-27,-2.11,45.34,0.0,7.988,7.39,0
1788,2,2024-02-28,-1.1,87.4,0.0,7.966,4.5,0
1789,2,2024-02-29,10.04,21.98,0.0,7.922,4.49,0
1790,2,2024-03-01,21.47,62.08,0.0,7.896,6.32,0
1791,2,2024-03-02,7.81,54.32,0.0,7.873,5.51,0
1792,2,2024-03-03,19.04,78.52,0.0,7.855,4.69,0
1793,2,2024-03-04,37.51,80.21,0.0,7.832,3.32,0
1794,2,2024-03-05,24.71,39.0,0.0,7.803,5.87,0
1795,2,2024-03-06,-6.93,26.86,0.0,7.765,6.75,0
1796,2,2024-03-07,-6.7,50.35,0.0,7.738,2.36,0
1797,2,2024-03-08,-1.46,29.1,0.0,7.707,4.68,0
1798,2,2024-03-09,17.43,58.64,0.0,7.667,8.18,0
1799,2,2024-03-10,28.92,85.22,0.0,7.637,3.44,0
1800,2,2024-03-11,20.5,64.61,0.0,7.595,5.02,0
1801,2,2024-03-12,9.14,57.22,0.0,7.566,5.54,0
1802,2,2024-03-13,33.55,81.28,0.0,7.547,3.47,0
1803,2,2024-03-14,-6.83,55.38,0.0,7.503,3.26,0
1804,2,2024-03-15,30.89,74.63,0.0,7.481,3.32,0
1805,2,2024-03-16,36.35,29.2,0.0,7.466,-0.12,0
1806,2,2024-03-17,5.05,46.11,0.0,7.451,5.43,0
1807,2,2024-03-18,22.91,74.13,0.0,7.438,4.13,0
1808,2,2024-03-19,-6.51,82.35,0.0,7.407,2.86,0
1809,2,2024-03-20,2.61,23.27,0.0,7.36,4.9,0
1810,2,2024-03-21,-4.17,73.81,0.0,7.316,4.0,0
1811,2,2024-03-22,8.66,21.54,0.0,7.287,5.91,0
1812,2,2024-03-23,26.9,66.93,0.0,7.243,7.37,0
1813,2,2024-03-24,13.83,60.72,0.0,7.218,5.88,0
1814,2,2024-03-25,10.04,78.6,0.0,7.199,7.81,0
1815,2,2024-03-26,18.63,51.96,0.0,7.16,3.78,0
1816,2,2024-03-27,13.63,38.93,0.0,7.137,5.66,0
1817,2,2024-03-28,9.11,62.35,0.0,7.093,3.84,0
1818,2,2024-03-29,18.11,47.31,0.0,7.045,5.09,0
1819,2,2024-03-30,-4.28,53.78,0.0,6.996,3.09,0
1820,2,2024-03-31,19.11,21.4,0.0,6.952,7.82,0
1821,2,2024-04-01,22.82,53.5,0.0,6.911,4.33,0
1822,2,2024-04-02,26.58,39.37,0.0,6.881,3.61,0
1823,2,2024-04-03,-5.51,60.24,0.0,6.848,5.66,0
1824,2,2024-04-04,22.64,68.95,0.0,6.822,4.27,0
1825,2,2024-04-05,0.61,23.29,0.0,6.796,0.41,0
1826,2,2024-04-06,29.58,60.38,0.0,6.785,4.51,0
1827,2,2024-04-07,14.12,58.72,0.0,6.762,5.82,0
1828,2,2024-04-08,35.59,42.71,0.0,6.731,4.72,0
1829,2,2024-04-09,11.63,82.06,0.0,6.693,4.33,0
1830,2,2024-04-10,1.89,87.85,0.0,6.651,6.19,0
1831,2,2024-04-11,23.27,68.4,0.0,6.612,5.08,0
1832,2,2024-04-12,-9.55,37.63,0.0,6.586,8.44,0
1833,2,2024-04-13,37.16,78.74,0.0,6.553,2.38,0
1834,2,2024-04-14,-3.7,33.43,0.0,6.54,3.29,0
1835,2,2024-04-15,-7.13,41.1,0.0,6.512,4.45,0
1836,2,2024-04-16,24.11,57.39,0.0,6.471,5.92,0
1837,2,2024-04-17,14.3,31.67,0.0,6.425,6.0,0
1838,2,2024-04-18,-9.47,45.68,0.0,6.414,5.55,0
1839,2,2024-04-19,37.62,34.97,0.0,6.383,5.3,0
1840,2,2024-04-20,26.81,61.2,0.0,6.344,5.03,0
1841,2,2024-04-21,36.6,89.57,0.0,6.306,3.05,0
1842,2,2024-04-22,11.89,56.53,0.0,6.276,3.21,0
1843,2,2024-04-23,23.0,74.87,0.0,6.233,4.64,0
1844,2,2024-04-24,-6.17,77.44,0.0,6.219,5.46,0
1845,2,2024-04-25,-4.82,43.49,0.0,6.174,2.11,0
1846,2,2024-04-26,-8.64,64.92,0.0,6.151,4.02,0
1847,2,2024-04-27,2.42,29.89,0.0,6.111,3.98,0
1848,2,2024-04-28,5.22,76.92,0.0,6.09,4.29,0
1849,2,2024-04-29,11.21,73.86,0.0,6.078,7.13,0
1850,2,2024-04-30,37.66,39.7,0.0,6.033,7.65,0
1851,2,2024-05-01,-8.12,72.8,0.0,6.003,4.33,0
1852,2,2024-05-02,0.49,64.98,0.0,5.97,5.74,1
1853,2,2024-05-03,31.76,65.13,0.0,9.916,1.58,0
1854,2,2024-05-04,-6.37,36.09,0.0,9.903,1.65,0
1855,2,2024-05-05,31.14,72.27,0.0,9.858,3.19,0
1856,2,2024-05-06,-6.89,29.04,0.0,9.83,4.79,0
1857,2,2024-05-07,2.04,51.15,0.0,9.792,6.84,0
1858,2,2024-05-08,36.0,75.19,0.0,9.761,5.56,0
1859,2,2024-05-09,14.32,82.28,0.0,9.728,5.65,0
1860,2,2024-05-10,30.19,78.23,0.0,9.692,5.05,0
1861,2,2024-05-11,2.05,62.44,0.0,9.661,5.59,0
1862,2,2024-05-12,31.63,81.26,0.0,9.614,5.81,0
1863,2,2024-05-13,10.51,39.66,0.0,9.565,4.41,0
1864,2,2024-05-14,0.93,37.4,0.0,9.551,3.2,0
1865,2,2024-05-15,39.3,41.45,0.0,9.511,5.31,0
1866,2,2024-05-16,28.03,54.98,0.0,9.481,6.06,0
1867,2,2024-05-17,-5.44,39.28,0.0,9.461,7.22,0
1868,2,2024-05-18,0.52,70.02,0.0,9.429,4.1,0
1869,2,2024-05-19,39.64,78.21,0.0,9.406,4.73,0
1870,2,2024-05-20,6.77,21.98,0.0,9.378,6.3,0
1871,2,2024-05-21,33.24,41.58,0.0,9.355,5.42,0
1872,2,2024-05-22,3.95,55.39,0.0,9.31,5.48,0
1873,2,2024-05-23,1.88,78.66,0.0,9.285,0.31,0
1874,2,2024-05-24,26.61,89.48,0.0,9.271,3.7,0
1875,2,2024-05-25,19.78,27.39,0.0,9.238,4.52,0
1876,2,2024-05-26,0.89,69.59,0.0,9.221,1.85,0
1877,2,2024-05-27,37.19,68.92,0.0,9.178,3.73,0
1878,2,2024-05-28,35.23,33.93,0.0,9.16,6.8,0
1879,2,2024-05-29,-0.56,82.58,0.0,9.135,5.68,0
1880,2,2024-05-30,1.94,47.94,0.0,9.106,4.91,0
1881,2,2024-05-31,31.81,25.42,0.0,9.07,1.98,0
1882,2,2024-06-01,23.51,69.16,0.0,9.036,5.37,0
1883,2,2024-06-02,-9.3,67.09,0.0,8.994,4.42,0
1884,2,2024-06-03,17.71,24.1,0.0,8.978,4.35,0
1885,2,2024-06-04,-4.28,73.87,0.0,8.94,3.83,0
1886,2,2024-06-05,25.52,48.26,0.0,8.903,6.23,0
1887,2,2024-06-06,29.74,50.34,0.0,8.862,6.17,0
1888,2,2024-06-07,35.85,58.35,0.0,8.827,7.7,1
1889,2,2024-06-08,31.95,78.73,0.0,8.799,4.98,0
1890,2,2024-06-09,33.82,24.38,0.0,8.759,5.19,0
1891,2,2024-06-10,-7.12,86.13,0.0,8.714,4.08,0
1892,2,2024-06-11,14.63,75.48,0.0,8.675,3.52,0
1893,2,2024-06-12,10.54,29.25,0.0,8.635,7.21,0
1894,2,2024-06-13,21.85,21.18,0.0,8.601,7.6,0
1895,2,2024-06-14,7.99,75.47,0.0,8.552,5.59,0
1896,2,2024-06-15,15.32,39.94,0.0,8.533,9.21,0
1897,2,2024-06-16,38.28,24.27,0.0,8.5,2.83,0
1898,2,2024-06-17,28.79,85.3,0.0,8.488,4.48,0
1899,2,2024-06-18,17.53,43.79,0.0,8.441,5.91,0
1900,2,2024-06-19,-5.86,34.62,0.0,8.425,5.52,0
1901,2,2024-06-20,7.95,35.63,0.0,8.394,3.63,0
1902,2,2024-06-21,26.47,42.26,0.0,8.368,1.35,0
1903,2,2024-06-22,-5.53,76.69,0.0,8.353,4.89,0
1904,2,2024-06-23,-3.92,53.85,0.0,8.34,3.47,0
1905,2,2024-06-24,6.45,24.19,0.0,8.312,4.51,0
1906,2,2024-06-25,0.67,46.12,0.0,8.271,3.52,0
1907,2,2024-06-26,9.3,42.18,0.0,8.253,6.83,0
1908,2,2024-06-27,0.97,27.1,0.0,8.215,5.97,0
1909,2,2024-06-28,13.0,52.05,0.0,8.199,4.09,0
1910,2,2024-06-29,15.69,52.61,0.0,8.177,1.34,0
1911,2,2024-06-30,36.56,45.54,0.0,8.133,5.85,0
1912,2,2024-07-01,33.75,42.55,0.0,8.108,5.95,0
1913,2,2024-07-02,12.52,24.6,0.0,8.09,3.58,0
1914,2,2024-07-03,-5.94,27.16,0.0,8.065,4.03,0
1915,2,2024-07-04,34.76,70.8,0.0,8.038,2.14,0
1916,2,2024-07-05,23.0,39.06,0.0,8.027,5.43,0
1917,2,2024-07-06,24.54,82.92,0.0,7.979,2.92,0
1918,2,2024-07-07,-4.22,29.89,0.0,7.967,5.1,0
1919,2,2024-07-08,7.62,81.76,0.0,7.951,9.12,0
1920,2,2024-07-09,-8.93,55.2,0.0,7.93,12.46,0
1921,2,2024-07-10,22.45,89.25,0.0,7.903,4.92,0
1922,2,2024-07-11,24.23,40.26,0.0,7.861,4.21,0
1923,2,2024-07-12,-4.67,64.17,0.0,7.842,5.54,0
1924,2,2024-07-13,18.58,71.39,0.0,7.804,10.54,0
1925,2,2024-07-14,-2.13,84.33,0.0,7.759,5.91,0
1926,2,2024-07-15,-4.65,33.46,0.0,7.729,7.3,0
1927,2,2024-07-16,32.74,85.26,0.0,7.702,5.08,0
1928,2,2024-07-17,6.44,84.78,0.0,7.667,4.51,0
1929,2,2024-07-18,38.91,28.04,0.0,7.654,3.84,0
1930,2,2024-07-19,10.0,63.96,0.0,7.64,3.05,0
1931,2,2024-07-20,16.07,62.4,0.0,7.628,3.12,0
1932,2,2024-07-21,34.48,61.19,0.0,7.579,6.34,0
1933,2,2024-07-22,-6.45,51.97,0.0,7.541,6.52,0
1934,2,2024-07-23,11.9,63.96,0.0,7.5,2.51,0
1935,2,2024-07-24,18.02,87.75,0.0,7.456,3.88,0
1936,2,2024-07-25,-5.29,31.9,0.0,7.416,6.85,0
1937,2,2024-07-26,21.59,73.81,0.0,7.405,4.64,0
1938,2,2024-07-27,31.69,78.69,0.0,7.361,3.45,0
1939,2,2024-07-28,26.4,25.82,0.0,7.345,4.89,0
1940,2,2024-07-29,33.55,39.77,0.0,7.322,7.12,0
1941,2,2024-07-30,30.88,42.25,0.0,7.296,5.04,0
1942,2,2024-07-31,25.03,57.11,0.0,7.258,2.31,0
1943,2,2024-08-01,-9.28,42.74,0.0,7.215,7.18,0
1944,2,2024-08-02,-9.56,39.8,0.0,7.203,3.09,0
1945,2,2024-08-03,2.66,55.57,0.0,7.18,4.54,0
1946,2,2024-08-04,26.47,26.63,0.0,7.148,6.18,0
1947,2,2024-08-05,35.39,50.94,0.0,7.132,4.33,0
1948,2,2024-08-06,23.07,30.66,0.0,7.091,3.31,0
1949,2,2024-08-07,30.52,21.41,0.0,7.071,4.26,0
1950,2,2024-08-08,5.37,36.99,0.0,7.053,2.61,0
1951,2,2024-08-09,31.11,40.98,0.0,7.023,3.37,0
1952,2,2024-08-10,-8.69,40.21,0.0,7.006,4.53,0
1953,2,2024-08-11,25.81,46.94,0.0,6.981,2.83,0
1954,2,2024-08-12,-2.44,73.02,0.0,6.971,5.88,0
1955,2,2024-08-13,21.26,70.24,0.0,6.934,3.93,0
1956,2,2024-08-14,24.09,24.63,0.0,6.894,5.19,0
1957,2,2024-08-15,-5.26,27.06,0.0,6.866,7.46,0
1958,2,2024-08-16,18.62,89.25,0.0,6.827,6.34,0
1959,2,2024-08-17,30.15,63.27,0.0,6.797,6.1,1
1960,2,2024-08-18,31.49,77.92,0.0,6.763,3.92,0
1961,2,2024-08-19,23.14,24.28,0.0,6.749,5.99,0
1962,2,2024-08-20,-0.86,51.41,0.0,6.704,6.19,0
1963,2,2024-08-21,0.11,55.67,0.0,6.674,6.0,0
1964,2,2024-08-22,1.58,45.26,0.0,6.645,2.82,0
1965,2,2024-08-23,30.68,34.41,0.0,6.623,3.82,0
1966,2,2024-08-24,24.92,56.7,0.0,6.603,3.54,0
1967,2,2024-08-25,39.47,22.74,0.0,6.588,3.37,0
1968,2,2024-08-26,-3.68,64.66,0.0,6.55,4.17,0
1969,2,2024-08-27,-8.34,89.8,0.0,6.515,2.29,0
1970,2,2024-08-28,5.96,83.57,0.0,6.481,6.45,0
1971,2,2024-08-29,31.73,53.98,0.0,6.442,0.79,0
1972,2,2024-08-30,-3.36,81.13,0.0,6.429,5.38,0
1973,2,2024-08-31,25.74,67.28,0.0,6.407,3.64,0
1974,2,2024-09-01,20.26,32.6,0.0,6.372,4.04,0
1975,2,2024-09-02,-6.55,39.35,0.0,6.354,4.25,0
1976,2,2024-09-03,33.38,54.6,0.0,6.315,2.65,0
1977,2,2024-09-04,30.77,67.67,0.0,6.269,4.4,0
1978,2,2024-09-05,37.46,31.8,0.0,6.258,4.3,0
1979,2,2024-09-06,26.36,43.7,0.0,6.245,3.77,0
1980,2,2024-09-07,-6.88,20.39,0.0,6.198,2.83,0
1981,2,2024-09-08,29.99,41.39,0.0,6.185,2.61,0
1982,2,2024-09-09,34.95,46.9,0.0,6.139,6.49,0
1983,2,2024-09-10,27.16,56.0,0.0,6.095,7.36,0
1984,2,2024-09-11,3.63,78.5,0.0,6.07,6.06,1
1985,2,2024-09-12,6.91,76.23,0.0,6.047,2.02,0
1986,2,2024-09-13,11.91,55.69,0.0,5.998,7.1,1
1987,2,2024-09-14,-5.18,60.41,0.0,11.338,6.36,0
1988,2,2024-09-15,26.02,56.9,0.0,11.329,7.77,1
1989,2,2024-09-16,35.44,26.61,0.0,11.293,5.69,0
1990,2,2024-09-17,-4.63,84.37,0.0,11.266,1.99,0
1991,2,2024-09-18,-6.21,88.78,0.0,11.251,6.41,0
1992,2,2024-09-19,34.52,74.69,0.0,11.207,6.44,0
1993,2,2024-09-20,7.85,29.1,0.0,11.178,6.55,1
1994,2,2024-09-21,5.7,42.83,0.0,11.149,6.05,0
1995,2,2024-09-22,36.22,27.26,0.0,11.113,5.97,0
1996,2,2024-09-23,0.05,83.71,0.0,11.073,6.88,0
1997,2,2024-09-24,9.27,76.45,0.0,11.041,3.22,0
1998,2,2024-09-25,27.3,26.63,0.0,11.018,4.25,0
1999,2,2024-09-26,37.33,65.92,0.0,10.975,6.2,0
2000,3,2022-01-01,-9.13,31.93,7.366,8.407,7.3,0
2001,3,2022-01-02,-3.72,24.92,7.281,8.366,3.12,0
2002,3,2022-01-03,-1.96,61.16,7.209,8.328,7.43,0
2003,3,2022-01-04,-0.38,82.23,7.154,8.3,4.91,0
2004,3,2022-01-05,29.05,55.23,7.082,8.262,0.95,0
2005,3,2022-01-06,9.69,43.05,7.003,8.222,6.84,0
2006,3,2022-01-07,21.21,37.42,6.915,8.179,1.79,0
2007,3,2022-01-08,-7.94,62.13,6.897,8.168,3.04,0
2008,3,2022-01-09,20.89,25.12,6.812,8.126,4.81,0
2009,3,2022-01-10,29.57,57.7,6.784,8.113,4.13,0
2010,3,2022-01-11,39.66,76.45,6.723,8.081,7.71,0
2011,3,2022-01-12,-7.08,45.63,6.663,8.05,2.17,0
2012,3,2022-01-13,36.81,31.95,6.615,8.029,5.55,0
